===BURST_CSV_BEGIN===
# fastburst: 2048 frames @ 100.01 kSPS native (measured), 0 seq-gaps, 0 bad-hdr; us = idx x 9.999 us
us,seq,i3,i4,i5,vrail,i7,i8
14659.2,245,0.0077,0.0093,0.0057,0.0165,0.0326,0.0017
14669.2,246,0.0000,0.0093,0.0087,0.0165,0.0311,0.0001
14679.2,247,0.0046,0.0078,0.0118,0.0157,0.0311,0.0001
14689.2,248,0.0138,0.0154,0.0179,0.0165,0.0311,0.0032
14699.2,249,0.0183,0.0139,0.0194,0.0165,0.0295,0.0078
14709.2,250,0.0168,0.0048,0.0225,0.0174,0.0295,0.0032
14719.2,251,0.0122,0.0017,0.0225,0.0165,0.0295,0.0047
14729.2,252,0.0061,0.0063,0.0194,0.0165,0.0280,0.0001
14739.2,253,0.0077,0.0124,0.0148,0.0157,0.0280,0.0001
14749.2,254,0.0046,0.0154,0.0103,0.0174,0.0280,0.0078
14759.2,255,0.0061,0.0139,0.0087,0.0165,0.0295,0.0139
14769.2,0,0.0092,0.0093,0.0041,0.0165,0.0265,0.0169
14779.2,1,0.0138,0.0032,0.0087,0.0174,0.0265,0.0154
14789.2,2,0.0214,0.0063,0.0087,0.0174,0.0280,0.0184
14799.2,3,0.0199,0.0078,0.0118,0.0174,0.0265,0.0154
14809.2,4,0.0153,0.0139,0.0209,0.0174,0.0280,0.0123
14819.2,5,0.0138,0.0154,0.0209,0.0165,0.0280,0.0139
14829.2,6,0.0092,0.0200,0.0225,0.0165,0.0265,0.0154
14839.2,7,0.0077,0.0246,0.0225,0.0165,0.0265,0.0184
14849.2,8,0.0122,0.0261,0.0209,0.0165,0.0265,0.0200
14859.2,9,0.0183,0.0231,0.0225,0.0174,0.0250,0.0139
14869.2,10,0.0199,0.0185,0.0255,0.0165,0.0265,0.0123
14879.2,11,0.0229,0.0154,0.0270,0.0165,0.0250,0.0078
14889.2,12,0.0260,0.0170,0.0225,0.0165,0.0265,0.0108
14899.2,13,0.0229,0.0170,0.0225,0.0174,0.0280,0.0108
14909.2,14,0.0183,0.0185,0.0209,0.0165,0.0280,0.0123
14919.2,15,0.0214,0.0185,0.0225,0.0165,0.0250,0.0139
14929.2,16,0.0229,0.0261,0.0255,0.0174,0.0250,0.0215
14939.2,17,0.0244,0.0231,0.0255,0.0183,0.0250,0.0261
14949.2,18,0.0260,0.0200,0.0194,0.0183,0.0280,0.0307
14959.2,19,0.0260,0.0185,0.0194,0.0165,0.0250,0.0322
14969.2,20,0.0290,0.0261,0.0209,0.0174,0.0265,0.0276
14979.2,21,0.0305,0.0261,0.0240,0.0157,0.0265,0.0200
14989.2,22,0.0275,0.0368,0.0255,0.0165,0.0280,0.0200
14999.2,23,0.0260,0.0368,0.0301,0.0174,0.0265,0.0215
15009.2,24,0.0275,0.0353,0.0301,0.0174,0.0265,0.0215
15019.2,25,0.0290,0.0307,0.0316,0.0165,0.0280,0.0215
15029.2,26,0.0336,0.0246,0.0347,0.0174,0.0265,0.0230
15039.2,27,0.0412,0.0292,0.0423,0.0157,0.0250,0.0307
15049.2,28,0.0458,0.0383,0.0408,0.0165,0.0295,0.0413
15059.2,29,0.0504,0.0414,0.0438,0.0165,0.0295,0.0474
15069.2,30,0.0565,0.0429,0.0484,0.0174,0.0311,0.0490
15079.2,31,0.0672,0.0475,0.0530,0.0165,0.0295,0.0505
15089.2,32,0.0702,0.0551,0.0530,0.0165,0.0311,0.0505
15099.2,33,0.0702,0.0612,0.0576,0.0165,0.0326,0.0596
15109.2,34,0.0687,0.0673,0.0637,0.0165,0.0326,0.0673
15119.2,35,0.0748,0.0811,0.0713,0.0174,0.0356,0.0749
15129.2,36,0.0839,0.0887,0.0774,0.0165,0.0356,0.0810
15139.2,37,0.0855,0.0902,0.0789,0.0174,0.0372,0.0856
15149.2,38,0.0839,0.0887,0.0835,0.0165,0.0387,0.0871
15159.2,39,0.0839,0.0887,0.0835,0.0165,0.0402,0.0902
15169.2,40,0.0839,0.0872,0.0820,0.0174,0.0417,0.0902
15179.2,41,0.0870,0.0826,0.0820,0.0174,0.0417,0.0856
15189.2,42,0.0855,0.0795,0.0804,0.0174,0.0433,0.0825
15199.2,43,0.0824,0.0704,0.0713,0.0174,0.0433,0.0780
15209.2,44,0.0778,0.0612,0.0621,0.0165,0.0433,0.0703
15219.2,45,0.0687,0.0551,0.0621,0.0174,0.0448,0.0703
15229.2,46,0.0641,0.0536,0.0621,0.0183,0.0433,0.0627
15239.2,47,0.0550,0.0536,0.0576,0.0174,0.0448,0.0596
15249.2,48,0.0504,0.0460,0.0438,0.0165,0.0478,0.0535
15259.2,49,0.0458,0.0444,0.0392,0.0174,0.0463,0.0520
15269.2,50,0.0397,0.0353,0.0392,0.0165,0.0463,0.0429
15279.2,51,0.0351,0.0292,0.0316,0.0174,0.0448,0.0307
15289.2,52,0.0275,0.0231,0.0209,0.0174,0.0448,0.0200
15299.2,53,0.0183,0.0246,0.0164,0.0157,0.0433,0.0154
15309.2,54,0.0122,0.0170,0.0118,0.0165,0.0433,0.0154
15319.2,55,0.0092,0.0109,0.0087,0.0165,0.0417,0.0078
15329.2,56,0.0061,0.0078,0.0041,0.0174,0.0417,0.0017
15339.2,57,0.0015,0.0078,0.0057,0.0165,0.0402,0.0001
15349.2,58,-0.0030,0.0032,-0.0035,0.0157,0.0372,0.0017
15359.2,59,-0.0046,0.0002,-0.0096,0.0174,0.0387,-0.0029
15369.2,60,-0.0076,-0.0044,-0.0081,0.0165,0.0372,-0.0044
15379.2,61,-0.0107,0.0017,-0.0050,0.0165,0.0341,-0.0044
15389.2,62,-0.0122,-0.0013,-0.0065,0.0174,0.0372,-0.0044
15399.2,63,-0.0091,-0.0044,0.0011,0.0157,0.0356,-0.0060
15409.2,64,-0.0091,-0.0044,-0.0004,0.0165,0.0326,0.0001
15419.2,65,-0.0091,-0.0029,0.0011,0.0157,0.0326,0.0062
15429.2,66,-0.0046,-0.0029,-0.0020,0.0165,0.0326,0.0062
15439.2,67,-0.0015,-0.0044,0.0026,0.0165,0.0311,0.0062
15449.2,68,-0.0061,-0.0029,-0.0004,0.0165,0.0295,0.0017
15459.2,69,-0.0076,-0.0013,-0.0035,0.0165,0.0295,-0.0029
15469.2,70,-0.0091,0.0002,-0.0035,0.0165,0.0295,-0.0029
15479.2,71,-0.0091,0.0002,-0.0050,0.0165,0.0280,-0.0014
15489.2,72,-0.0076,-0.0090,-0.0065,0.0165,0.0280,-0.0014
15499.2,73,-0.0046,-0.0074,-0.0035,0.0174,0.0280,0.0001
15509.2,74,0.0015,-0.0074,-0.0065,0.0174,0.0265,0.0032
15519.2,75,0.0015,-0.0044,-0.0035,0.0165,0.0280,0.0047
15529.2,76,-0.0015,-0.0044,-0.0081,0.0165,0.0295,0.0062
15539.2,77,-0.0015,-0.0074,-0.0126,0.0165,0.0250,0.0017
15549.2,78,-0.0015,-0.0074,-0.0081,0.0165,0.0250,-0.0014
15559.2,79,-0.0046,-0.0059,-0.0065,0.0157,0.0234,-0.0090
15569.2,80,-0.0061,-0.0044,-0.0065,0.0165,0.0234,-0.0121
15579.2,81,-0.0046,-0.0074,-0.0126,0.0165,0.0250,-0.0136
15589.2,82,-0.0061,-0.0090,-0.0126,0.0174,0.0219,-0.0090
15599.2,83,-0.0046,-0.0105,-0.0096,0.0174,0.0204,-0.0044
15609.2,84,-0.0046,-0.0135,-0.0142,0.0165,0.0219,-0.0090
15619.2,85,-0.0061,-0.0197,-0.0142,0.0165,0.0189,-0.0121
15629.2,86,-0.0076,-0.0181,-0.0111,0.0165,0.0204,-0.0090
15639.2,87,-0.0061,-0.0151,-0.0004,0.0174,0.0189,-0.0060
15649.2,88,-0.0061,-0.0135,-0.0004,0.0148,0.0158,-0.0105
15659.2,89,-0.0107,-0.0135,-0.0035,0.0174,0.0158,-0.0121
15669.2,90,-0.0137,-0.0120,-0.0065,0.0174,0.0189,-0.0136
15679.2,91,-0.0137,-0.0166,-0.0081,0.0174,0.0189,-0.0121
15689.2,92,-0.0137,-0.0135,-0.0065,0.0174,0.0173,-0.0090
15699.2,93,-0.0091,-0.0105,-0.0050,0.0174,0.0158,-0.0060
15709.2,94,-0.0107,-0.0120,-0.0065,0.0165,0.0128,-0.0060
15719.2,95,-0.0091,-0.0105,-0.0096,0.0165,0.0143,-0.0090
15729.2,96,-0.0122,-0.0029,-0.0157,0.0165,0.0128,-0.0121
15739.2,97,-0.0183,-0.0059,-0.0157,0.0165,0.0143,-0.0136
15749.2,98,-0.0213,-0.0044,-0.0157,0.0183,0.0128,-0.0166
15759.2,99,-0.0259,-0.0044,-0.0157,0.0174,0.0112,-0.0136
15769.2,100,-0.0198,-0.0044,-0.0157,0.0183,0.0112,-0.0090
15779.2,101,-0.0152,-0.0044,-0.0142,0.0174,0.0097,-0.0060
15789.2,102,-0.0091,-0.0105,-0.0081,0.0183,0.0097,0.0001
15799.2,103,-0.0107,-0.0105,-0.0020,0.0174,0.0097,0.0017
15809.2,104,-0.0076,-0.0059,-0.0020,0.0165,0.0097,0.0001
15819.2,105,-0.0076,0.0002,-0.0096,0.0165,0.0097,-0.0014
15829.2,106,-0.0015,0.0017,-0.0065,0.0174,0.0112,-0.0090
15839.2,107,-0.0030,-0.0013,0.0041,0.0165,0.0112,-0.0060
15849.2,108,-0.0015,0.0002,0.0072,0.0174,0.0082,0.0017
15859.2,109,0.0046,0.0032,0.0133,0.0174,0.0097,0.0047
15869.2,110,0.0107,0.0093,0.0103,0.0174,0.0112,0.0047
15879.2,111,0.0122,0.0124,0.0118,0.0174,0.0082,0.0108
15889.2,112,0.0138,0.0185,0.0164,0.0174,0.0097,0.0154
15899.2,113,0.0092,0.0185,0.0240,0.0174,0.0097,0.0200
15909.2,114,0.0077,0.0154,0.0225,0.0174,0.0097,0.0169
15919.2,115,0.0122,0.0185,0.0209,0.0183,0.0128,0.0139
15929.2,116,0.0153,0.0200,0.0133,0.0165,0.0128,0.0200
15939.2,117,0.0168,0.0215,0.0148,0.0174,0.0112,0.0200
15949.2,118,0.0183,0.0185,0.0194,0.0183,0.0112,0.0261
15959.2,119,0.0244,0.0200,0.0270,0.0174,0.0143,0.0230
15969.2,120,0.0229,0.0170,0.0255,0.0174,0.0128,0.0154
15979.2,121,0.0199,0.0200,0.0240,0.0191,0.0143,0.0108
15989.2,122,0.0199,0.0154,0.0209,0.0165,0.0128,0.0108
15999.2,123,0.0199,0.0200,0.0103,0.0174,0.0112,0.0184
16009.2,124,0.0214,0.0215,0.0103,0.0183,0.0128,0.0246
16019.2,125,0.0122,0.0215,0.0179,0.0191,0.0128,0.0307
16029.2,126,0.0107,0.0200,0.0301,0.0183,0.0158,0.0322
16039.2,127,0.0168,0.0215,0.0255,0.0174,0.0143,0.0276
16049.2,128,0.0214,0.0200,0.0240,0.0174,0.0173,0.0261
16059.2,129,0.0260,0.0231,0.0286,0.0165,0.0143,0.0215
16069.2,130,0.0290,0.0231,0.0255,0.0183,0.0158,0.0230
16079.2,131,0.0305,0.0246,0.0255,0.0174,0.0173,0.0261
16089.2,132,0.0305,0.0246,0.0270,0.0183,0.0189,0.0307
16099.2,133,0.0382,0.0231,0.0270,0.0174,0.0158,0.0291
16109.2,134,0.0382,0.0261,0.0194,0.0174,0.0189,0.0261
16119.2,135,0.0382,0.0261,0.0209,0.0183,0.0204,0.0291
16129.2,136,0.0336,0.0292,0.0209,0.0191,0.0173,0.0352
16139.2,137,0.0290,0.0277,0.0209,0.0174,0.0189,0.0322
16149.2,138,0.0260,0.0292,0.0240,0.0174,0.0204,0.0322
16159.2,139,0.0229,0.0277,0.0209,0.0174,0.0204,0.0246
16169.2,140,0.0183,0.0277,0.0194,0.0174,0.0189,0.0215
16179.2,141,0.0138,0.0124,0.0209,0.0174,0.0189,0.0169
16189.2,142,0.0061,0.0063,0.0225,0.0174,0.0204,0.0200
16199.2,143,0.0046,0.0017,0.0164,0.0183,0.0189,0.0154
16209.2,144,0.0015,-0.0013,0.0164,0.0183,0.0189,0.0154
16219.2,145,0.0046,0.0063,0.0072,0.0174,0.0189,0.0093
16229.2,146,0.0077,0.0093,0.0026,0.0183,0.0189,0.0017
16239.2,147,0.0061,0.0154,-0.0020,0.0165,0.0173,0.0032
16249.2,148,0.0015,0.0154,-0.0035,0.0174,0.0173,0.0062
16259.2,149,0.0031,0.0154,-0.0020,0.0165,0.0189,0.0017
16269.2,150,0.0046,0.0109,-0.0004,0.0183,0.0158,-0.0044
16279.2,151,0.0000,0.0063,-0.0035,0.0174,0.0158,0.0017
16289.2,152,-0.0030,0.0002,-0.0065,0.0174,0.0158,0.0032
16299.2,153,0.0015,-0.0029,-0.0020,0.0174,0.0173,0.0017
16309.2,154,-0.0030,-0.0029,-0.0004,0.0174,0.0189,-0.0014
16319.1,155,0.0000,-0.0044,-0.0004,0.0165,0.0173,-0.0029
16329.1,156,-0.0030,-0.0044,-0.0035,0.0174,0.0143,-0.0014
16339.1,157,-0.0076,-0.0044,0.0011,0.0183,0.0158,0.0001
16349.1,158,-0.0046,-0.0074,0.0011,0.0183,0.0158,0.0017
16359.1,159,0.0031,-0.0029,-0.0050,0.0183,0.0158,0.0017
16369.1,160,0.0031,-0.0029,-0.0050,0.0183,0.0158,0.0047
16379.1,161,-0.0015,-0.0013,-0.0035,0.0183,0.0143,0.0032
16389.1,162,-0.0061,-0.0029,-0.0020,0.0183,0.0128,-0.0060
16399.1,163,-0.0091,-0.0013,-0.0096,0.0165,0.0143,-0.0136
16409.1,164,-0.0107,-0.0044,-0.0111,0.0174,0.0128,-0.0182
16419.1,165,-0.0122,-0.0105,-0.0081,0.0183,0.0112,-0.0166
16429.1,166,-0.0168,-0.0120,-0.0081,0.0174,0.0112,-0.0151
16439.1,167,-0.0152,-0.0090,-0.0065,0.0183,0.0128,-0.0182
16449.1,168,-0.0107,-0.0120,-0.0096,0.0174,0.0097,-0.0136
16459.1,169,-0.0122,-0.0090,-0.0096,0.0183,0.0112,-0.0090
16469.1,170,-0.0152,-0.0074,-0.0081,0.0174,0.0082,-0.0105
16479.1,171,-0.0107,-0.0120,-0.0035,0.0174,0.0097,-0.0151
16489.1,172,-0.0076,-0.0135,-0.0065,0.0191,0.0082,-0.0136
16499.1,173,-0.0137,-0.0181,-0.0126,0.0174,0.0097,-0.0090
16509.1,174,-0.0168,-0.0197,-0.0187,0.0191,0.0066,-0.0060
16519.1,175,-0.0137,-0.0212,-0.0218,0.0183,0.0066,-0.0105
16529.1,176,-0.0168,-0.0181,-0.0172,0.0174,0.0066,-0.0212
16539.1,177,-0.0213,-0.0151,-0.0203,0.0183,0.0051,-0.0227
16549.1,178,-0.0259,-0.0197,-0.0187,0.0174,0.0066,-0.0212
16559.1,179,-0.0305,-0.0197,-0.0264,0.0183,0.0082,-0.0182
16569.1,180,-0.0244,-0.0212,-0.0279,0.0183,0.0036,-0.0197
16579.1,181,-0.0213,-0.0166,-0.0279,0.0191,0.0036,-0.0197
16589.1,182,-0.0213,-0.0166,-0.0264,0.0191,0.0021,-0.0227
16599.1,183,-0.0244,-0.0197,-0.0233,0.0191,0.0036,-0.0227
16609.1,184,-0.0274,-0.0212,-0.0203,0.0174,0.0036,-0.0258
16619.1,185,-0.0274,-0.0227,-0.0203,0.0183,0.0021,-0.0304
16629.1,186,-0.0244,-0.0227,-0.0248,0.0174,0.0021,-0.0258
16639.1,187,-0.0259,-0.0212,-0.0218,0.0183,0.0021,-0.0273
16649.1,188,-0.0198,-0.0242,-0.0248,0.0183,0.0021,-0.0258
16659.1,189,-0.0183,-0.0242,-0.0294,0.0174,-0.0010,-0.0243
16669.1,190,-0.0168,-0.0181,-0.0279,0.0174,-0.0010,-0.0227
16679.1,191,-0.0168,-0.0242,-0.0264,0.0183,-0.0025,-0.0182
16689.1,192,-0.0168,-0.0273,-0.0248,0.0165,-0.0010,-0.0151
16699.1,193,-0.0152,-0.0227,-0.0218,0.0183,0.0005,-0.0151
16709.1,194,-0.0168,-0.0181,-0.0187,0.0191,0.0005,-0.0136
16719.1,195,-0.0152,-0.0135,-0.0187,0.0191,0.0005,-0.0121
16729.1,196,-0.0152,-0.0074,-0.0142,0.0183,-0.0010,-0.0136
16739.1,197,-0.0091,-0.0059,-0.0065,0.0174,-0.0010,-0.0090
16749.1,198,-0.0076,0.0002,-0.0004,0.0183,0.0005,-0.0029
16759.1,199,-0.0030,0.0093,0.0041,0.0191,-0.0010,0.0032
16769.1,200,0.0077,0.0109,0.0072,0.0183,-0.0025,0.0093
16779.1,201,0.0107,0.0139,0.0148,0.0183,0.0005,0.0123
16789.1,202,0.0138,0.0139,0.0240,0.0183,-0.0025,0.0123
16799.1,203,0.0168,0.0170,0.0209,0.0183,0.0021,0.0154
16809.1,204,0.0244,0.0185,0.0194,0.0200,0.0005,0.0215
16819.1,205,0.0275,0.0215,0.0209,0.0183,0.0036,0.0246
16829.1,206,0.0321,0.0185,0.0225,0.0191,0.0051,0.0230
16839.1,207,0.0321,0.0185,0.0194,0.0191,0.0021,0.0261
16849.1,208,0.0290,0.0185,0.0194,0.0183,0.0036,0.0230
16859.1,209,0.0229,0.0185,0.0255,0.0183,0.0051,0.0261
16869.1,210,0.0199,0.0261,0.0209,0.0183,0.0066,0.0246
16879.1,211,0.0168,0.0246,0.0209,0.0183,0.0066,0.0246
16889.1,212,0.0199,0.0277,0.0270,0.0191,0.0036,0.0276
16899.1,213,0.0199,0.0261,0.0286,0.0191,0.0066,0.0200
16909.1,214,0.0168,0.0246,0.0270,0.0183,0.0066,0.0169
16919.1,215,0.0183,0.0246,0.0240,0.0191,0.0082,0.0139
16929.1,216,0.0168,0.0185,0.0194,0.0183,0.0082,0.0184
16939.1,217,0.0229,0.0215,0.0164,0.0200,0.0082,0.0154
16949.1,218,0.0214,0.0200,0.0194,0.0191,0.0097,0.0139
16959.1,219,0.0229,0.0154,0.0225,0.0191,0.0097,0.0154
16969.1,220,0.0199,0.0109,0.0209,0.0183,0.0097,0.0139
16979.1,221,0.0107,0.0109,0.0133,0.0200,0.0082,0.0093
16989.1,222,0.0092,0.0139,0.0103,0.0183,0.0097,0.0123
16999.1,223,0.0077,0.0139,0.0103,0.0174,0.0112,0.0139
17009.1,224,0.0061,0.0124,0.0133,0.0174,0.0112,0.0108
17019.1,225,0.0031,0.0109,0.0103,0.0183,0.0082,0.0093
17029.1,226,0.0061,0.0048,0.0118,0.0191,0.0097,0.0078
17039.1,227,0.0092,0.0063,0.0148,0.0183,0.0097,0.0032
17049.1,228,0.0138,0.0093,0.0103,0.0183,0.0112,0.0047
17059.1,229,0.0107,0.0093,0.0103,0.0183,0.0112,0.0047
17069.1,230,0.0077,0.0109,0.0057,0.0191,0.0097,0.0062
17079.1,231,0.0046,0.0078,0.0011,0.0191,0.0112,0.0032
17089.1,232,0.0107,0.0139,0.0041,0.0191,0.0082,0.0032
17099.1,233,0.0138,0.0124,0.0072,0.0191,0.0112,0.0123
17109.1,234,0.0138,0.0124,0.0133,0.0174,0.0097,0.0123
17119.1,235,0.0107,0.0124,0.0164,0.0174,0.0112,0.0108
17129.1,236,0.0153,0.0185,0.0164,0.0191,0.0112,0.0108
17139.1,237,0.0153,0.0215,0.0103,0.0191,0.0112,0.0184
17149.1,238,0.0153,0.0215,0.0118,0.0183,0.0128,0.0169
17159.1,239,0.0199,0.0154,0.0133,0.0183,0.0128,0.0169
17169.1,240,0.0168,0.0124,0.0209,0.0183,0.0112,0.0169
17179.1,241,0.0168,0.0109,0.0225,0.0174,0.0112,0.0169
17189.1,242,0.0122,0.0139,0.0240,0.0183,0.0128,0.0184
17199.1,243,0.0107,0.0078,0.0194,0.0191,0.0128,0.0139
17209.1,244,0.0107,0.0063,0.0118,0.0191,0.0097,0.0108
17219.1,245,0.0092,0.0032,0.0072,0.0191,0.0128,0.0108
17229.1,246,0.0107,0.0032,0.0011,0.0183,0.0128,0.0093
17239.1,247,0.0092,0.0093,-0.0004,0.0191,0.0128,0.0078
17249.1,248,0.0092,0.0002,0.0041,0.0191,0.0143,0.0078
17259.1,249,0.0107,0.0002,0.0072,0.0183,0.0112,0.0093
17269.1,250,0.0107,0.0078,0.0103,0.0183,0.0128,0.0093
17279.1,251,0.0061,0.0139,0.0103,0.0191,0.0143,0.0093
17289.1,252,0.0092,0.0215,0.0133,0.0183,0.0143,0.0093
17299.1,253,0.0168,0.0215,0.0148,0.0183,0.0128,0.0139
17309.1,254,0.0138,0.0139,0.0164,0.0174,0.0128,0.0123
17319.1,255,0.0122,0.0124,0.0179,0.0174,0.0128,0.0123
17329.1,0,0.0092,0.0124,0.0148,0.0183,0.0143,0.0139
17339.1,1,0.0092,0.0215,0.0148,0.0174,0.0143,0.0154
17349.1,2,0.0107,0.0261,0.0133,0.0191,0.0128,0.0200
17359.1,3,0.0183,0.0277,0.0164,0.0183,0.0128,0.0230
17369.1,4,0.0168,0.0338,0.0209,0.0174,0.0143,0.0276
17379.1,5,0.0244,0.0353,0.0225,0.0183,0.0158,0.0307
17389.1,6,0.0260,0.0338,0.0225,0.0183,0.0158,0.0337
17399.1,7,0.0199,0.0338,0.0225,0.0191,0.0158,0.0368
17409.1,8,0.0260,0.0261,0.0255,0.0191,0.0158,0.0352
17419.1,9,0.0290,0.0215,0.0301,0.0191,0.0173,0.0337
17429.1,10,0.0321,0.0261,0.0286,0.0174,0.0173,0.0337
17439.1,11,0.0321,0.0292,0.0331,0.0191,0.0173,0.0383
17449.1,12,0.0290,0.0261,0.0347,0.0183,0.0173,0.0398
17459.1,13,0.0275,0.0231,0.0362,0.0191,0.0173,0.0352
17469.1,14,0.0214,0.0170,0.0270,0.0183,0.0189,0.0291
17479.1,15,0.0199,0.0154,0.0148,0.0191,0.0189,0.0230
17489.1,16,0.0168,0.0139,0.0057,0.0174,0.0219,0.0215
17499.1,17,0.0107,0.0109,0.0041,0.0183,0.0189,0.0246
17509.1,18,0.0077,0.0002,0.0026,0.0183,0.0173,0.0169
17519.1,19,0.0000,-0.0059,0.0057,0.0183,0.0189,0.0093
17529.1,20,-0.0030,-0.0074,0.0041,0.0174,0.0173,0.0032
17539.1,21,-0.0107,-0.0044,-0.0020,0.0183,0.0189,-0.0044
17549.1,22,-0.0152,-0.0044,-0.0050,0.0183,0.0158,-0.0090
17559.1,23,-0.0137,-0.0120,-0.0142,0.0191,0.0173,-0.0090
17569.1,24,-0.0137,-0.0166,-0.0172,0.0183,0.0158,-0.0121
17579.1,25,-0.0198,-0.0166,-0.0157,0.0200,0.0143,-0.0197
17589.1,26,-0.0198,-0.0242,-0.0142,0.0183,0.0143,-0.0273
17599.1,27,-0.0137,-0.0258,-0.0157,0.0183,0.0128,-0.0273
17609.1,28,-0.0122,-0.0212,-0.0218,0.0183,0.0128,-0.0197
17619.1,29,-0.0183,-0.0197,-0.0279,0.0183,0.0112,-0.0227
17629.1,30,-0.0229,-0.0258,-0.0340,0.0174,0.0112,-0.0166
17639.1,31,-0.0244,-0.0319,-0.0325,0.0183,0.0082,-0.0212
17649.1,32,-0.0183,-0.0288,-0.0264,0.0183,0.0097,-0.0197
17659.1,33,-0.0168,-0.0303,-0.0233,0.0174,0.0097,-0.0151
17669.1,34,-0.0183,-0.0288,-0.0203,0.0183,0.0082,-0.0166
17679.1,35,-0.0168,-0.0258,-0.0233,0.0183,0.0066,-0.0121
17689.1,36,-0.0152,-0.0258,-0.0264,0.0183,0.0082,-0.0166
17699.1,37,-0.0152,-0.0273,-0.0233,0.0183,0.0066,-0.0182
17709.1,38,-0.0168,-0.0242,-0.0294,0.0191,0.0036,-0.0182
17719.1,39,-0.0152,-0.0212,-0.0279,0.0191,0.0066,-0.0197
17729.1,40,-0.0183,-0.0212,-0.0264,0.0191,0.0036,-0.0182
17739.1,41,-0.0229,-0.0212,-0.0233,0.0183,0.0051,-0.0182
17749.1,42,-0.0229,-0.0258,-0.0248,0.0183,0.0051,-0.0227
17759.1,43,-0.0229,-0.0288,-0.0279,0.0174,0.0036,-0.0227
17769.1,44,-0.0183,-0.0288,-0.0203,0.0183,0.0005,-0.0289
17779.1,45,-0.0152,-0.0258,-0.0126,0.0183,0.0021,-0.0304
17789.1,46,-0.0168,-0.0105,-0.0096,0.0200,0.0036,-0.0227
17799.1,47,-0.0183,-0.0105,-0.0096,0.0191,0.0021,-0.0182
17809.1,48,-0.0198,-0.0151,-0.0065,0.0191,0.0005,-0.0105
17819.1,49,-0.0137,-0.0197,-0.0065,0.0191,0.0005,-0.0060
17829.1,50,-0.0091,-0.0151,-0.0065,0.0183,0.0005,-0.0014
17839.1,51,-0.0046,-0.0135,-0.0050,0.0200,0.0021,0.0062
17849.1,52,-0.0015,-0.0074,0.0011,0.0183,-0.0010,0.0032
17859.1,53,0.0031,-0.0029,0.0026,0.0191,0.0005,0.0001
17869.1,54,0.0061,-0.0029,-0.0050,0.0183,0.0005,0.0017
17879.1,55,0.0031,0.0017,-0.0065,0.0191,0.0021,0.0062
17889.1,56,0.0031,0.0093,-0.0020,0.0174,0.0021,0.0062
17899.1,57,0.0046,0.0093,-0.0020,0.0191,0.0036,0.0123
17909.1,58,0.0046,0.0093,0.0011,0.0191,0.0036,0.0139
17919.1,59,0.0092,0.0063,0.0026,0.0191,0.0021,0.0169
17929.1,60,0.0077,0.0048,0.0011,0.0191,0.0005,0.0169
17939.1,61,0.0077,0.0002,-0.0020,0.0174,0.0021,0.0123
17949.1,62,0.0061,0.0017,-0.0004,0.0183,0.0036,0.0078
17959.1,63,0.0015,0.0048,0.0011,0.0191,0.0051,0.0032
17969.1,64,0.0015,0.0032,0.0011,0.0183,0.0051,0.0017
17979.1,65,-0.0015,0.0017,0.0011,0.0183,0.0036,-0.0029
17989.1,66,-0.0076,0.0002,-0.0065,0.0191,0.0036,-0.0090
17999.1,67,-0.0046,-0.0059,-0.0096,0.0183,0.0005,-0.0121
18009.1,68,-0.0076,-0.0059,-0.0081,0.0183,0.0021,-0.0136
18019.1,69,-0.0091,-0.0090,-0.0065,0.0183,0.0021,-0.0105
18029.1,70,-0.0046,-0.0074,-0.0050,0.0183,0.0021,-0.0060
18039.1,71,-0.0061,-0.0029,-0.0065,0.0183,0.0036,-0.0090
18049.1,72,-0.0061,-0.0044,-0.0050,0.0191,0.0036,-0.0121
18059.1,73,-0.0061,-0.0090,-0.0050,0.0183,0.0021,-0.0090
18069.1,74,-0.0015,-0.0059,-0.0035,0.0183,0.0021,-0.0029
18079.1,75,0.0000,-0.0059,-0.0050,0.0191,0.0021,0.0047
18089.1,76,-0.0015,-0.0105,-0.0035,0.0183,0.0021,0.0078
18099.1,77,0.0000,-0.0105,0.0011,0.0183,0.0021,0.0032
18109.1,78,-0.0015,-0.0135,0.0041,0.0183,0.0021,0.0001
18119.1,79,-0.0061,-0.0181,-0.0004,0.0174,0.0005,0.0001
18129.1,80,-0.0091,-0.0120,0.0026,0.0183,0.0036,0.0001
18139.1,81,-0.0091,-0.0074,-0.0020,0.0183,0.0005,-0.0029
18149.1,82,-0.0091,-0.0074,-0.0050,0.0183,0.0021,-0.0075
18159.1,83,-0.0107,-0.0059,-0.0050,0.0191,0.0021,-0.0136
18169.1,84,-0.0076,-0.0135,-0.0065,0.0191,0.0021,-0.0090
18179.1,85,-0.0091,-0.0135,-0.0081,0.0191,0.0005,-0.0060
18189.1,86,-0.0091,-0.0090,-0.0096,0.0191,0.0005,-0.0075
18199.1,87,-0.0061,-0.0105,-0.0142,0.0191,0.0005,-0.0075
18209.1,88,-0.0091,-0.0105,-0.0142,0.0191,0.0005,-0.0136
18219.1,89,-0.0198,-0.0120,-0.0126,0.0183,-0.0010,-0.0136
18229.1,90,-0.0168,-0.0181,-0.0172,0.0183,0.0021,-0.0166
18239.0,91,-0.0168,-0.0151,-0.0172,0.0191,-0.0010,-0.0151
